map4_r2_bit_827,MACCS_88,nS,BCUTv-1h,BCUTi-1l,BIC0,MIC0,AMID_C,BCUTp-1h,AMID_h,SIC0,AATSC0p,TopoPSA,CIC0,SM1_DzZ,SM1_Dzm,map4_r2_bit_719,BCUTZ-1h,IC0,AATSC0i,AATS1Z,MACCS_127,MACCS_143,BCUTm-1h,VSA_EState7,nC,ATS4i,MID_C,piPC6,AATS1m,ATS4se,ATS4are,ATS4pe,ATS3d,ATS3v,ATS3s,AATS0p,SlogP_VSA5,ATS3i,ATS4s,ATS3pe,ATS3are,ATS3se,MZ,ATS3p,SlogP_VSA11,AATS0Z,SpMAD_DzZ,SpMAD_Dzm,ATS5i
0,1,1,24.440707961732407,10.311700262751064,0.369883777597943,20.8417664107913,1.3073260708091718,2.936256707397794,0.6350500305247281,0.384346763945488,0.34946922021941,67.43,2.78494555673958,1.2678571428571428,1.2663900391125134,0,16.00450206,1.73861639931744,1.56444185375994,28.9565217391304,0,0,32.06224533590228,0.773888888888889,8,5804.22988509845,15.687912849710065,3.63594006881972,110.330957130435,293.098458,229.963,234.8832,100,7048.88891696472,112.2314814814815,1.65688478057996,17.4948123882404,6244.60100946186,95.28703703703702,250.499,247.333,311.424216,0.710144927536232,55.308479217396,0.0,31.8260869565217,4.928326917828284,4.929667097374663,6928.04563741783
0,0,0,20.773341373599955,11.071498310185362,0.263571353084512,11.2728928273846,1.5282723822944464,1.866179657814476,0.3379930761009964,0.263571353084512,0.209263435372544,37.3,3.46153846153846,0.5,0.4985311581973874,0,8.028628886252559,1.23890125660263,1.16674687429562,17.84,0,0,16.013899114402765,5.88458144368859,8,9055.07579081458,15.282723822944464,1.79175946922805,63.67640548,391.71028,299.46,302.186,103,6694.96781412226,128.08333333333331,1.18120824913785,45.4486669372467,10349.3799185008,110.83333333333331,348.3765,345.09,450.62942,0.512820512820513,57.582018896074,0.0,16.6153846153846,6.213045505729562,6.213472470234589,7576.12063577598
0,1,1,24.44046480915633,10.313000936837472,0.340789721996894,17.7559019950385,1.6052361499165415,2.935512434903274,0.3652184067798055,0.371802391997937,0.382444057506678,44.45,2.56773437967078,0.7678571428571429,0.7678588809151259,0,16.004411821602503,1.51972846157956,1.71396803561941,27.8823529411765,0,0,32.062200263609334,0.0,8,4665.08805411035,16.052361499165414,4.05720501527264,106.832192764706,212.211366,163.664,166.7485,80,5875.45399622216,74.77777777777777,2.06138178434959,5.563451491697,4700.6160765322,64.41975308641976,181.438,177.31,225.895698,0.764705882352941,47.0726492,0.0,35.2941176470588,3.7926111671848006,3.793057070405752,2920.96159113859
0,0,0,20.747527,11.093786833103552,0.304394666658488,10.667827761455,1.4337310601229374,1.8393904898098337,0.3362436867076458,0.296639617616363,0.193126563210889,20.23,2.74795206325824,0.25,0.2492655790986937,0,8.006054340279949,1.15893853235028,1.07073907614422,15.5714285714286,0,0,16.00203592861948,2.03819444444444,4,3661.45899237569,7.168655300614687,0.0,53.5747954285714,152.30358,115.23,115.648,40,2534.97973967615,56.0,1.082995537,19.7653804455426,5140.41414741428,46.0,163.9505,162.84,215.18848,0.466666666666667,23.44702555,0.0,14.5333333333333,3.146210124507915,3.146705388742492,2188.01659399534
0,0,0,20.773341373599955,11.071498310185362,0.263571353084512,11.2728928273846,1.5282723822944464,1.866179657814476,0.3379930761009964,0.263571353084512,0.209263435372544,37.3,3.46153846153846,0.5,0.4985311581973874,0,8.028628886252559,1.23890125660263,1.16674687429562,17.84,0,0,16.013899114402765,5.88458144368859,8,9055.07579081458,15.282723822944464,1.79175946922805,63.67640548,391.71028,299.46,302.186,103,6694.96781412226,128.08333333333331,1.18120824913785,45.4486669372467,10349.3799185008,110.83333333333331,348.3765,345.09,450.62942,0.512820512820513,57.582018896074,0.0,16.6153846153846,6.213045505729562,6.213472470234589,7576.12063577598
0,0,0,20.747527,11.093786833103552,0.304394666658488,10.667827761455,1.4337310601229374,1.8393904898098337,0.3362436867076458,0.296639617616363,0.193126563210889,20.23,2.74795206325824,0.25,0.2492655790986937,0,8.006054340279949,1.15893853235028,1.07073907614422,15.5714285714286,0,0,16.00203592861948,2.03819444444444,4,3661.45899237569,7.168655300614687,0.0,53.5747954285714,152.30358,115.23,115.648,40,2534.97973967615,56.0,1.082995537,19.7653804455426,5140.41414741428,46.0,163.9505,162.84,215.18848,0.466666666666667,23.44702555,0.0,14.5333333333333,3.146210124507915,3.146705388742492,2188.01659399534
0,1,1,24.43422192,10.33810768601698,0.292822481161502,14.5334382773111,1.558144583114462,2.916207987670458,0.2752538136138053,0.298730002596477,0.412923848233322,25.3,2.86641505607062,0.625,0.6253587024329383,0,16.002000833614993,1.22104778517972,1.51471410645823,24.75,0,0,32.06099788665881,3.79398148148148,6,4081.65020069611,10.907012081801234,1.6094379124341,91.76704275,176.607084,131.302,133.9515,44,3750.415949,43.18518518518519,1.74056053226412,0.0,4085.47415306365,38.5925925925926,143.555,140.156,185.80926,0.607843137,36.05063436,0.0,28.3529411764706,2.9992345727697507,2.9986736340148243,2524.484797406
0,0,0,20.89052221732232,10.954487399103662,0.269197825280705,11.4356738874581,1.677979898604693,1.9813201183834808,0.2857200675680725,0.284445561,0.23977932158151,26.3,3.32293191254657,0.5,0.4985311581973874,0,8.028759664450527,1.32092427722816,1.35030299628327,23.04,0,0,16.013983399865463,1.88648148148148,11,7243.43756852279,21.813738681861008,4.02646713981902,86.5767293199999,342.036132,269.13,272.207,119,8205.513793,143.25000000000003,1.491986514,5.563451491697,7528.48116782854,140.83333333333337,293.5905,289.47,365.691636,0.626666666666667,61.186177988792,0.0,21.44,5.529640127417171,5.5309562482979056,6013.256899
0,0,0,20.73096201414668,11.1065850545013,0.414915381775906,13.775311625835,1.0767498804994065,1.83540998402758,0.6626105059170284,0.414915381775906,0.188888862160909,37.3,2.02406022786276,0.5,0.4985311581973874,0,8.028623031563397,1.43537139077453,1.08895001636752,20.6,0,0,16.01389645914876,0.222222222222222,3,1634.0635119383,5.383749402497032,0.0,74.9518652,77.381568,61.38,60.698,24,1660.97608934663,71.5,1.12007140264491,13.3445588226166,2954.60414330784,43.0,106.864,107.04,136.20492,0.606060606060606,12.474374599094,0.0,22.0,2.4196697387224586,2.420381210910486,554.752956072747
0,0,0,20.78056747102583,11.066585536529573,0.215526552193399,10.1317324779301,1.6502678969825406,1.8732475168893727,0.2485527341284859,0.215526552193399,0.214581225929274,26.3,4.20285729286592,0.5,0.4985311581973874,0,8.028761157777993,1.15469471175217,1.18522908442124,17.4,0,0,16.013984334342595,7.49407010694799,13,16631.1505826208,24.75401845473811,2.708050201,61.95453965,720.699208,551.7,556.5035,178,11744.2453164782,192.25,1.19761081770912,65.7169629595539,16629.891054936,196.6388888888889,569.7785,563.37,733.304628,0.48780487804878,99.557307940262,0.0,15.1707317073171,8.772855027,8.774271011033106,13658.7374682529
0,0,0,20.73096201414668,11.1065850545013,0.414915381775906,13.775311625835,1.0767498804994065,1.83540998402758,0.6626105059170284,0.414915381775906,0.188888862160909,37.3,2.02406022786276,0.5,0.4985311581973874,0,8.028623031563397,1.43537139077453,1.08895001636752,20.6,0,0,16.01389645914876,0.222222222222222,3,1634.0635119383,5.383749402497032,0.0,74.9518652,77.381568,61.38,60.698,24,1660.97608934663,71.5,1.12007140264491,13.3445588226166,2954.60414330784,43.0,106.864,107.04,136.20492,0.606060606060606,12.474374599094,0.0,22.0,2.4196697387224586,2.420381210910486,554.752956072747
0,1,2,24.53161222348515,10.250182893780462,0.332436987653376,18.457810300221,1.1764700572599405,3.007712681188508,0.6300550143149851,0.32469873517385,0.594157974573984,50.6,2.7012050593046,1.25,1.250717404865877,0,16.101010956651884,1.2987949406954,1.69886582078336,38.6666666666667,0,0,32.160506614989814,0.0,4,1711.358936,7.058820343559643,0.0,147.172536133333,89.538824,66.708,69.501,40,3163.98379476841,23.32407407407408,2.02635806553063,13.8474743993812,3987.91987623129,15.888888888888888,134.5005,130.21,181.047368,0.6875,37.14725186,0.0,41.625,2.1725081494710707,2.171766003101789,2397.690441316
0,0,0,20.775777005660306,11.066627564445383,0.264996132240106,9.596889254,1.498890881911146,1.867273145475581,0.2809720338119912,0.260130144315422,0.192470267252693,26.02,3.14291351633005,0.1428571428571429,0.1425001784821875,0,7.0121049058462095,1.10501399711353,1.16431872363053,14.7777777777778,0,0,14.013067120526276,1.15277777777778,5,7355.20496007582,8.993345291466875,0.0,50.3728133888889,292.630408,218.784,220.192,59,4248.78538910774,71.5,1.10181409279142,20.2682960223073,6986.78523358148,66.66666666666667,229.383,226.623,297.375148,0.43859649122807,39.379981587584,0.0,12.7368421052632,3.5991780568762306,3.599395070667209,4387.18410162889
0,0,0,20.78056747102583,11.066585536529573,0.215526552193399,10.1317324779301,1.6502678969825406,1.8732475168893727,0.2485527341284859,0.215526552193399,0.214581225929274,26.3,4.20285729286592,0.5,0.4985311581973874,0,8.028761157777993,1.15469471175217,1.18522908442124,17.4,0,0,16.013984334342595,7.49407010694799,13,16631.1505826208,24.75401845473811,2.708050201,61.95453965,720.699208,551.7,556.5035,178,11744.2453164782,192.25,1.19761081770912,65.7169629595539,16629.891054936,196.6388888888889,569.7785,563.37,733.304628,0.48780487804878,99.557307940262,0.0,15.1707317073171,8.772855027,8.774271011033106,13658.7374682529
0,1,1,24.44046480915633,10.313000936837472,0.340789721996894,17.7559019950385,1.6052361499165415,2.935512434903274,0.3652184067798055,0.371802391997937,0.382444057506678,44.45,2.56773437967078,0.7678571428571429,0.7678588809151259,0,16.004411821602503,1.51972846157956,1.71396803561941,27.8823529411765,0,0,32.062200263609334,0.0,8,4665.08805411035,16.052361499165414,4.05720501527264,106.832192764706,212.211366,163.664,166.7485,80,5875.45399622216,74.77777777777777,2.06138178434959,5.563451491697,4700.6160765322,64.41975308641976,181.438,177.31,225.895698,0.764705882352941,47.0726492,0.0,35.2941176470588,3.7926111671848006,3.793057070405752,2920.96159113859
0,1,1,24.434223453476378,10.33811491616045,0.312352814110672,17.9053298408544,1.4111790485455509,2.9162136372488354,0.5472441339353966,0.32189367839388,0.334725408324495,64.74,3.25989776285155,1.375,1.3731554397290195,0,16.002001665650482,1.54745715920605,1.42720337424409,27.4285714285714,0,0,32.06099828680884,2.12545178256488,10,6911.87598320317,19.75650667963772,3.41361990166071,103.939762285714,342.375756,267.978,272.5189,119,8082.72332023321,131.52469135802468,1.58761402385307,19.1048062414911,8429.8299917425,115.87962962962962,324.1942,320.506,409.287454,0.678571428571429,64.551586754188,0.0,29.3571428571429,5.848291669626376,5.849101947268632,7087.312568405
0,1,1,24.434223453476378,10.33811491616045,0.312352814110672,17.9053298408544,1.4111790485455509,2.9162136372488354,0.5472441339353966,0.32189367839388,0.334725408324495,64.74,3.25989776285155,1.375,1.3731554397290195,0,16.002001665650482,1.54745715920605,1.42720337424409,27.4285714285714,0,0,32.06099828680884,2.12545178256488,10,6911.87598320317,19.75650667963772,3.41361990166071,103.939762285714,342.375756,267.978,272.5189,119,8082.72332023321,131.52469135802468,1.58761402385307,19.1048062414911,8429.8299917425,115.87962962962962,324.1942,320.506,409.287454,0.678571428571429,64.551586754188,0.0,29.3571428571429,5.848291669626376,5.849101947268632,7087.312568405
0,0,0,20.775777005660306,11.066627564445383,0.264996132240106,9.596889254,1.498890881911146,1.867273145475581,0.2809720338119912,0.260130144315422,0.192470267252693,26.02,3.14291351633005,0.1428571428571429,0.1425001784821875,0,7.0121049058462095,1.10501399711353,1.16431872363053,14.7777777777778,0,0,14.013067120526276,1.15277777777778,5,7355.20496007582,8.993345291466875,0.0,50.3728133888889,292.630408,218.784,220.192,59,4248.78538910774,71.5,1.10181409279142,20.2682960223073,6986.78523358148,66.66666666666667,229.383,226.623,297.375148,0.43859649122807,39.379981587584,0.0,12.7368421052632,3.5991780568762306,3.599395070667209,4387.18410162889
0,0,0,20.89052221732232,10.954487399103662,0.269197825280705,11.4356738874581,1.677979898604693,1.9813201183834808,0.2857200675680725,0.284445561,0.23977932158151,26.3,3.32293191254657,0.5,0.4985311581973874,0,8.028759664450527,1.32092427722816,1.35030299628327,23.04,0,0,16.013983399865463,1.88648148148148,11,7243.43756852279,21.813738681861008,4.02646713981902,86.5767293199999,342.036132,269.13,272.207,119,8205.513793,143.25000000000003,1.491986514,5.563451491697,7528.48116782854,140.83333333333337,293.5905,289.47,365.691636,0.626666666666667,61.186177988792,0.0,21.44,5.529640127417171,5.5309562482979056,6013.256899
0,1,2,24.53161222348515,10.250182893780462,0.332436987653376,18.457810300221,1.1764700572599405,3.007712681188508,0.6300550143149851,0.32469873517385,0.594157974573984,50.6,2.7012050593046,1.25,1.250717404865877,0,16.101010956651884,1.2987949406954,1.69886582078336,38.6666666666667,0,0,32.160506614989814,0.0,4,1711.358936,7.058820343559643,0.0,147.172536133333,89.538824,66.708,69.501,40,3163.98379476841,23.32407407407408,2.02635806553063,13.8474743993812,3987.91987623129,15.888888888888888,134.5005,130.21,181.047368,0.6875,37.14725186,0.0,41.625,2.1725081494710707,2.171766003101789,2397.690441316
0,0,0,20.80016950183824,11.042281567096056,0.268456241285979,10.9285672287167,1.5834006034372512,1.9218808765678768,0.363745187,0.277907923967353,0.220659795882794,25.78,3.35329175687149,0.2857142857142858,0.2850003569643751,0,7.052247149534067,1.29056443290323,1.45002161163319,20.16,0,0,14.032480738413772,3.79791666666667,9,7375.08755907975,17.417406637809762,4.3646897150206,74.09201548,340.881,272.172,275.578,124,8026.28487081053,122.19444444444444,1.349787227,30.9292583839266,8140.86562591489,110.66666666666664,295.7556,292.4119,367.996216,0.546666666666667,60.612497908188,0.0,17.44,4.148653614083261,4.149039584124316,7523.00090642029
0,0,0,20.76273662312679,11.08053125011994,0.262784479816658,10.5831422794514,1.4279208094326268,1.8552107023218107,0.4259676844326269,0.259265343,0.184932147744222,52.04,3.39624062518029,0.2857142857142858,0.2850003569643751,0,7.0133550476696005,1.18872187554087,1.18307525011089,15.8260869565217,0,0,14.01418597257686,4.79305555555556,6,8259.45429825357,11.423366475461014,1.09861228866811,54.763393,340.86312,259.026,261.181,88,5425.51333859101,92.75,1.094466936566,25.683286491704,9738.40945329217,80.5,309.4835,306.636,403.74802,0.458333333333333,49.694636735772,0.0,13.75,5.315835133140617,5.316192239915473,6780.49914321498
0,0,0,20.833251079024247,11.00723439261094,0.349266591697379,13.9506469845175,1.3056763725857623,1.9361994566087504,0.6031932966523902,0.362978018888636,0.215601176682104,46.53,2.60380367685238,0.75,0.7477967372960812,0,8.022446501269608,1.48365916439796,1.25426562836446,24.8235294117647,1,1,16.01054404221278,-0.49537037,6,4396.97771887885,11.751087353271862,2.30258509299405,93.5795981764706,219.613276,175.55,176.3085,71,5368.870758,193.5,1.307053838,13.8474743993812,5059.1729655023,109.83333333333336,220.1948,220.17,267.982636,0.666666666666667,34.65522972,0.0,24.4705882352941,3.286639102305456,3.287667299076938,3477.38705833694
0,1,1,24.43216960694797,10.346625961576189,0.482452454709275,22.9822185507251,0.9142004411830372,2.909845025709953,0.8651080248502883,0.482452454709275,0.459171814934472,65.1,1.85538854220753,1.125,1.1238898606303258,0,16.001210672077235,1.72957395851362,1.51631150895072,29.2727272727273,0,0,32.060603802893866,0.0,3,1808.190943,5.485202647098223,0.0,108.970969818182,91.063922,72.1,72.469,26,2294.12786911231,59.75925925925928,1.7275654524245,0.0,2285.3665545507,42.49382716049383,95.4169,94.56,118.976284,0.777777777777778,16.262314993698,0.0,41.5,2.4799590383919874,2.481066821763061,1685.26847625168
0,0,0,20.77479886003025,11.06631049,0.279574523722912,11.6151125187513,1.4283699906839442,1.872300119579927,0.4032730311299185,0.279574523722912,0.207352328988609,26.3,3.25888927666129,0.5,0.4985311581973874,0,8.028755595702224,1.26467267939572,1.15991304065704,18.5454545454545,0,0,16.013981294116956,0.859953703703704,7,7023.721458,12.855329916155496,0.693147180559945,66.6959910909091,333.607872,263.46,264.3495,89,5981.99278775787,124.08333333333331,1.17536037686461,27.1920332219979,7793.37629773438,144.58333333333334,279.75,277.53,355.783324,0.521739130434782,45.901268272433,0.0,17.1304347826087,4.401401756728993,4.402723062055155,6071.72885106979
0,0,0,20.797332883119207,11.044284859188895,0.284715824841425,11.2601800539291,1.54320716244199,1.920854736935354,0.3965941387751064,0.296490552740148,0.219667707979091,25.78,3.13725227312063,0.2857142857142858,0.2850003569643751,0,7.052268340961658,1.32217934551667,1.48206359018735,20.7272727272727,0,0,14.03248296380197,2.78268518518519,8,6409.43571214425,15.432071624419898,4.226833745,76.5373677272728,293.353916,232.989,235.835,102,6952.74806350315,109.6111111111111,1.36666158446309,24.005521184236,6632.30306642989,94.49999999999996,247.9291,245.2009,305.417776,0.56060606060606,51.825304159094,0.0,18.0909090909091,3.698645425481831,3.6990495597397626,6153.91701241539
0,0,0,20.833251079024247,11.00723439261094,0.349266591697379,13.9506469845175,1.3056763725857623,1.9361994566087504,0.6031932966523902,0.362978018888636,0.215601176682104,46.53,2.60380367685238,0.75,0.7477967372960812,0,8.022446501269608,1.48365916439796,1.25426562836446,24.8235294117647,1,1,16.01054404221278,-0.49537037,6,4396.97771887885,11.751087353271862,2.30258509299405,93.5795981764706,219.613276,175.55,176.3085,71,5368.870758,193.5,1.307053838,13.8474743993812,5059.1729655023,109.83333333333336,220.1948,220.17,267.982636,0.666666666666667,34.65522972,0.0,24.4705882352941,3.286639102305456,3.287667299076938,3477.38705833694
0,0,0,20.78225330559699,11.06643097623063,0.215526552193399,10.1317324779301,1.6724865652192191,1.874056175656437,0.2378428068144477,0.215526552193399,0.214581225929274,26.3,4.20285729286592,0.5,0.4985311581973874,0,8.029041878,1.15469471175217,1.18522908442124,17.4,0,0,16.014137749468603,12.1607624056557,13,15895.8984839505,25.08729847828829,2.39789527279837,61.95453965,694.2375,531.57,537.3625,180,11595.8671998835,181.8333333333334,1.19761081770912,71.1319534289507,16666.3990418899,180.08333333333337,560.513,553.83,724.507516,0.48780487804878,99.48869497,0.0,15.1707317073171,9.562148748754426,9.562833420255194,14970.896410969
0,1,1,24.43422192,10.33810768601698,0.292822481161502,14.5334382773111,1.558144583114462,2.916207987670458,0.2752538136138053,0.298730002596477,0.412923848233322,25.3,2.86641505607062,0.625,0.6253587024329383,0,16.002000833614993,1.22104778517972,1.51471410645823,24.75,0,0,32.06099788665881,3.79398148148148,6,4081.65020069611,10.907012081801234,1.6094379124341,91.76704275,176.607084,131.302,133.9515,44,3750.415949,43.18518518518519,1.74056053226412,0.0,4085.47415306365,38.5925925925926,143.555,140.156,185.80926,0.607843137,36.05063436,0.0,28.3529411764706,2.9992345727697507,2.9986736340148243,2524.484797406
0,0,0,20.892893478986377,10.95425941228093,0.222655754362537,9.31166005825394,1.803485049986172,1.985263007370188,0.1252493295628758,0.230222710238776,0.239869972115184,17.07,3.84888644880612,0.25,0.2492655790986937,0,8.021951315202912,1.15111355119388,1.31985478000942,19.5,0,0,16.010050613024625,8.58678665910809,13,14827.2466928041,25.2487907,4.317488114,71.4226608125,676.135328,524.56,532.825,188,13764.7670832897,183.00000000000003,1.40318550897756,34.1157704216885,10806.2057873856,240.5833333333333,426.039,416.83,528.389532,0.541666666666667,105.747683649943,0.0,17.1875,5.134349545942639,5.1344384453547605,12959.6034860147
0,0,0,20.76273662312679,11.08053125011994,0.262784479816658,10.5831422794514,1.4279208094326268,1.8552107023218107,0.4259676844326269,0.259265343,0.184932147744222,52.04,3.39624062518029,0.2857142857142858,0.2850003569643751,0,7.0133550476696005,1.18872187554087,1.18307525011089,15.8260869565217,0,0,14.01418597257686,4.79305555555556,6,8259.45429825357,11.423366475461014,1.09861228866811,54.763393,340.86312,259.026,261.181,88,5425.51333859101,92.75,1.094466936566,25.683286491704,9738.40945329217,80.5,309.4835,306.636,403.74802,0.458333333333333,49.694636735772,0.0,13.75,5.315835133140617,5.316192239915473,6780.49914321498
0,0,0,20.779559082011776,11.066690542745093,0.220876571581456,9.29227255993536,1.7246908271994508,1.8745543249592649,0.153682247,0.220876571581456,0.217674001692799,17.07,3.85993041440712,0.25,0.2492655790986937,0,8.021957394576626,1.09426589597975,1.1956088210237,16.4,0,0,16.01005103858094,8.40977891156463,10,11489.2742190845,18.97159909919396,1.94591014905531,57.7560946,488.50386,370.53,374.883,125,8281.50002423297,143.33333333333331,1.20724071280581,58.7932257598633,12414.276292066,116.08333333333331,416.8495,412.2,539.49148,0.473118279569892,72.50728499547,0.0,14.3225806451613,7.045646725096471,7.045772543186486,10010.3190640459
0,0,0,20.892893478986377,10.95425941228093,0.222655754362537,9.31166005825394,1.803485049986172,1.985263007370188,0.1252493295628758,0.230222710238776,0.239869972115184,17.07,3.84888644880612,0.25,0.2492655790986937,0,8.021951315202912,1.15111355119388,1.31985478000942,19.5,0,0,16.010050613024625,8.58678665910809,13,14827.2466928041,25.2487907,4.317488114,71.4226608125,676.135328,524.56,532.825,188,13764.7670832897,183.00000000000003,1.40318550897756,34.1157704216885,10806.2057873856,240.5833333333333,426.039,416.83,528.389532,0.541666666666667,105.747683649943,0.0,17.1875,5.134349545942639,5.1344384453547605,12959.6034860147
0,0,0,20.797332883119207,11.044284859188895,0.284715824841425,11.2601800539291,1.54320716244199,1.920854736935354,0.3965941387751064,0.296490552740148,0.219667707979091,25.78,3.13725227312063,0.2857142857142858,0.2850003569643751,0,7.052268340961658,1.32217934551667,1.48206359018735,20.7272727272727,0,0,14.03248296380197,2.78268518518519,8,6409.43571214425,15.432071624419898,4.226833745,76.5373677272728,293.353916,232.989,235.835,102,6952.74806350315,109.6111111111111,1.36666158446309,24.005521184236,6632.30306642989,94.49999999999996,247.9291,245.2009,305.417776,0.56060606060606,51.825304159094,0.0,18.0909090909091,3.698645425481831,3.6990495597397626,6153.91701241539
1,0,0,20.77663348506795,11.069523491340089,0.260808991825997,11.2465398997991,1.6115012693386126,1.872181198755402,0.3408903376128416,0.263686867,0.218205375678222,26.3,3.50108611159188,0.5,0.4985311581973874,0,8.028764770822704,1.25380139057159,1.21715975331142,19.5555555555556,1,1,16.013983646317225,6.59377928949358,9,9303.46421497803,17.726513962724738,2.56494935746154,71.2710497407408,409.5203,314.73,317.7965,132,7896.728343,140.16666666666666,1.24075238805867,45.4486669372467,11491.3155285201,111.75,397.575,394.19,510.852588,0.530864197530864,65.54165147,0.0,17.3333333333333,5.717574215044132,5.718490023862049,8009.16008729178
0,0,0,20.78225330559699,11.06643097623063,0.215526552193399,10.1317324779301,1.6724865652192191,1.874056175656437,0.2378428068144477,0.215526552193399,0.214581225929274,26.3,4.20285729286592,0.5,0.4985311581973874,0,8.029041878,1.15469471175217,1.18522908442124,17.4,0,0,16.014137749468603,12.1607624056557,13,15895.8984839505,25.08729847828829,2.39789527279837,61.95453965,694.2375,531.57,537.3625,180,11595.8671998835,181.8333333333334,1.19761081770912,71.1319534289507,16666.3990418899,180.08333333333337,560.513,553.83,724.507516,0.48780487804878,99.48869497,0.0,15.1707317073171,9.562148748754426,9.562833420255194,14970.896410969
0,0,0,20.77479886003025,11.06631049,0.279574523722912,11.6151125187513,1.4283699906839442,1.872300119579927,0.4032730311299185,0.279574523722912,0.207352328988609,26.3,3.25888927666129,0.5,0.4985311581973874,0,8.028755595702224,1.26467267939572,1.15991304065704,18.5454545454545,0,0,16.013981294116956,0.859953703703704,7,7023.721458,12.855329916155496,0.693147180559945,66.6959910909091,333.607872,263.46,264.3495,89,5981.99278775787,124.08333333333331,1.17536037686461,27.1920332219979,7793.37629773438,144.58333333333334,279.75,277.53,355.783324,0.521739130434782,45.901268272433,0.0,17.1304347826087,4.401401756728993,4.402723062055155,6071.72885106979
0,0,0,20.79533211120063,11.046143189509252,0.323950959269605,14.2969935920559,1.408925260437114,1.9111471369190185,0.5371022723914477,0.336617906524273,0.21312578800769,35.01,3.00085000037626,0.5357142857142858,0.5342659360630688,0,8.011114002886845,1.52271195568076,1.44323925627423,22.4347826086957,1,1,16.004555146130148,3.30810185185185,8,7586.60859,15.498177864808252,4.12309397550809,83.6472150869565,348.842612,278.525,280.5905,112,7447.117876,120.49999999999996,1.33520690687774,25.45930844,6774.80507582584,123.99999999999996,262.1902,259.0119,322.24944,0.594202898550725,54.208784813943,5.87998833643537,20.0869565217391,3.896389051951363,3.8974792021129416,6650.155402
0,1,1,24.43216960694797,10.346625961576189,0.482452454709275,22.9822185507251,0.9142004411830372,2.909845025709953,0.8651080248502883,0.482452454709275,0.459171814934472,65.1,1.85538854220753,1.125,1.1238898606303258,0,16.001210672077235,1.72957395851362,1.51631150895072,29.2727272727273,0,0,32.060603802893866,0.0,3,1808.190943,5.485202647098223,0.0,108.970969818182,91.063922,72.1,72.469,26,2294.12786911231,59.75925925925928,1.7275654524245,0.0,2285.3665545507,42.49382716049383,95.4169,94.56,118.976284,0.777777777777778,16.262314993698,0.0,41.5,2.4799590383919874,2.481066821763061,1685.26847625168
0,0,0,20.80016950183824,11.042281567096056,0.268456241285979,10.9285672287167,1.5834006034372512,1.9218808765678768,0.363745187,0.277907923967353,0.220659795882794,25.78,3.35329175687149,0.2857142857142858,0.2850003569643751,0,7.052247149534067,1.29056443290323,1.45002161163319,20.16,0,0,14.032480738413772,3.79791666666667,9,7375.08755907975,17.417406637809762,4.3646897150206,74.09201548,340.881,272.172,275.578,124,8026.28487081053,122.19444444444444,1.349787227,30.9292583839266,8140.86562591489,110.66666666666664,295.7556,292.4119,367.996216,0.546666666666667,60.612497908188,0.0,17.44,4.148653614083261,4.149039584124316,7523.00090642029
0,0,0,20.79533211120063,11.046143189509252,0.323950959269605,14.2969935920559,1.408925260437114,1.9111471369190185,0.5371022723914477,0.336617906524273,0.21312578800769,35.01,3.00085000037626,0.5357142857142858,0.5342659360630688,0,8.011114002886845,1.52271195568076,1.44323925627423,22.4347826086957,1,1,16.004555146130148,3.30810185185185,8,7586.60859,15.498177864808252,4.12309397550809,83.6472150869565,348.842612,278.525,280.5905,112,7447.117876,120.49999999999996,1.33520690687774,25.45930844,6774.80507582584,123.99999999999996,262.1902,259.0119,322.24944,0.594202898550725,54.208784813943,5.87998833643537,20.0869565217391,3.896389051951363,3.8974792021129416,6650.155402
0,0,0,20.89210446785124,10.953192708793068,0.254228974869528,9.91539173094719,1.7900037583565556,1.9837397066519749,0.1716613961020091,0.267229715661644,0.242957514888597,9.23,3.31473178076206,0.25,0.2492655790986937,0,8.011073781022901,1.20883017529495,1.34522492713094,21.3913043478261,1,1,16.004548800149266,2.81131330309902,10,6935.39003978939,19.69004134192211,4.3646897150206,79.4778314347826,319.76764,248.3,252.4655,108,7715.36330963286,106.1111111111111,1.47250255905165,5.563451491697,6423.20073295159,99.66666666666666,250.165,245.44,311.313952,0.579710144927536,58.802868221094,5.7495118332839,18.9565217391304,4.441691443124125,4.442473232503304,6311.81883537249
0,0,0,20.890847946840616,10.95330046157362,0.299388870825818,10.7708762636352,1.7231559500934144,1.9826512931332896,0.2184477009934715,0.31794555539995,0.24132802896225,20.23,2.7282177784002,0.25,0.2492655790986937,0,8.006122020117877,1.2717822215998,1.34790266197748,21.875,1,1,16.00204638644312,0.0,7,4643.398426,13.785247600747317,3.44601139745195,81.43059025,203.348224,155.8,157.3505,67,5014.49735768042,91.44444444444446,1.482650452,5.563451491697,4437.068153553,63.333333333333336,175.8525,172.83,218.266988,0.604166666666667,38.625739361698,5.7495118332839,20.25,2.872990758,2.8733596210472374,2615.01003950909
