map4_r2_bit_254,map4_r2_bit_555,map4_r2_bit_61,map4_r3_bit_224,map4_r2_bit_518,map4_r3_bit_555,map4_r2_bit_398,map4_r3_bit_254,map4_r2_bit_916,map4_r2_bit_530,map4_r3_bit_410,map4_r2_bit_766,MAXssS,MINssS,map4_r2_bit_256,map4_r2_bit_903,map4_r2_bit_654,map4_r2_bit_37,AETA_beta_ns_d,SssS,map4_r2_bit_434,map4_r2_bit_921,NssS,map4_r3_bit_190,map4_r2_bit_474,map4_r3_bit_708,MIC0,map4_r2_bit_509,map4_r3_bit_916,AATS1Z,map4_r2_bit_350,map4_r2_bit_86,AATS1m,nS,SMR_VSA5,SM1_Dzm,SM1_DzZ,map4_r3_bit_629,TopoPSA,ETA_beta_ns_d,map4_r3_bit_809,nN,map4_r3_bit_434,map4_r2_bit_578,MACCS_95,map4_r3_bit_509,map4_r2_bit_773,map4_r2_bit_732,map4_r3_bit_732,map4_r2_bit_907,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.776689677843524,1.776689677843524,0.0,0.0,0.0,0.0,0.0,3.524352034480241,0.0,0.0,1.9861932938856017,0.0,0.0,0.0,21.087772766857412,0.9861932938856016,0.0,39.24836898801396,0.0,0.0,152.5357714982552,1.9861932938856017,11.89264089346035,1.7337313460525892,1.7344674556213018,0.9861932938856016,76.16785009861933,0.0,0.0,0.0,0.0,0.0,0.0,0.9861932938856016,0.0,0.0,0.0,0.0,-8.514776024953616,-8.080440436304867,-1.051609490661906,-1.994325896605258,-0.9009049474969624,6.339390663413464,-3.871050850829085,3.17627746853227,-0.9076333568826022,2.0115695999887633,0.6042553590507289,-3.196673449294557,0.9392943891464779,-1.3660328341987158,-2.204299654671178,3.7058481158780565,-2.026460024278193,1.2851258519965494,1.079370219938414,-4.647602362607985,0.6190877028895492,-0.17885538153859376,1.5600237484747603,0.4885620632760301,-0.339354450454326,0.06298856516002689,0.39016312809193043,-0.7622629059751445,-0.24472474399923605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00157790404356,0.0,0.0,23.40188590287597,0.0,0.009900990099009901,88.04723804078264,0.009900990099009901,7.2985586028725695,0.5022548524878255,0.5037128712871287,0.0,26.592772277227727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.91115251788005,-2.0637066788537224,-9.483285917223698,1.0807091558209987,4.003032364327686,-0.6904482700342665,2.9182594357697904,-1.269523360315352,0.3701553757884895,-1.1792667053505732,0.3552947321664082,0.9276043063416253,0.3524071531914926,0.9018117364590102,-0.305917208795835,-0.2027755213048294,-1.637179854426376,-0.7299589031075462,0.1499446662603577,0.6354889041921995,0.27603253546819706,-0.07640102021070015,0.1799492770867166,0.23544149546925713,-0.8941731722653191,-0.582013275540378,-0.1269397033115835,0.5005960670033888,0.26894426723492637
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32256313704235,0.0,0.0,21.657142857142848,0.0,0.0,80.51327910476189,0.0,29.992558627489707,0.49853115819738747,0.5,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6841387028710939,4.750451294006788,-6.405856483936512,-0.33788576476197785,1.644182821035847,-0.3162990759277898,2.338081059325455,-1.4150681504944969,0.0731755453482656,-1.3434629325468734,1.6082127482392516,-1.6049223232371255,1.1720917736271093,0.04541043791751613,0.06428211619421571,0.3541086381875693,-1.2979056478701463,-0.2261671484474271,-0.5156887444843273,1.2615041441495776,0.3408283128193752,2.2419125586213364,1.8161603990824104,0.5823798738111045,-2.2046991236324023,-0.3969666623180455,-0.6643573444202269,-0.6906581752741797,1.379522683850837
0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,1.678171983865053,1.678171983865053,0.0,0.0,0.0,0.0,0.0007072135742574257,1.6781719838650495,0.0,0.0,0.9900990099009901,0.0,0.0,0.009900990099009901,19.700400314155296,0.0,0.0,27.690784463061696,0.0,0.0,103.6656015277991,1.0,6.405719265030879,0.8721563055009519,0.8725247524752474,0.0,42.33465346534653,0.0049504950495049506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,2.7441976107477744,-5.754716806562335,1.9283931961247431,11.57029918891546,1.1607325366451764,0.6960077989906734,-5.092265108742273,-5.936523357409376,-1.5789727357843761,6.214846813069328,-5.484521349951578,-0.2023747572185449,0.11123958251607786,0.014837038314089451,-0.9787271011029494,1.6147990410810409,0.41825308602615474,0.701988445990533,2.158993181464581,3.5017501731408163,-1.1646090022227433,0.676628425281073,2.7433717565200713,-1.8907250356934426,-0.8058408210101191,0.5804592290172182,2.6039371901157535,-2.4302129471626435,0.44781213737766035
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.08264462818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.781477244780191,0.9090909090909092,0.09090909090909091,21.72248803827751,0.0,0.0,80.51925332036618,0.0,14.511980935875883,0.49853115819738747,0.5,0.0,29.172727272727276,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.0,0.0,0.0,-9.218913423575207,-8.339045449516325,6.145608370148735,-1.0860619745439832,-1.4773867109772432,0.959736528579841,2.431425061315065,-0.31390320243885084,3.4793022256347927,0.4756201713701608,0.008362850597827832,1.3753266608487225,1.6068504841340905,0.39091639858051896,-0.6813813260183776,0.40813607626181175,-0.28644547146861626,-0.5300069994413079,0.9393718649937775,0.40871167521579804,1.6899131204002709,-1.5090915617642056,-1.5623116666617993,-0.23770579437106718,0.31287275130506226,0.17270263776266953,0.9615571698522705,-0.08361172690546673,-0.6162238261182456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.6,0.0,0.0,10.68207126658423,0.39999999999999997,0.0,19.528,0.0,0.0,71.18840072,0.0,26.186202068468667,0.3489718107381712,0.35000000000000003,0.0,22.026000000000003,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,-7.744409989035614,-5.345354074937748,2.3222452097537354,1.2292123289454464,-1.7728513176346414,-3.570296889643937,-2.6057784890500324,2.561625429067269,2.4239293048102315,-2.707362782504441,-0.045910557204926344,2.0955289565729167,1.2619002375559532,-0.4619141751124666,-1.08823522759379,-1.36374105838874,-0.6672138655977695,-1.0630536720739725,-0.06683428198742113,0.07592936452491647,1.2364593680700917,0.34068921890159726,0.42816297780836715,0.4308839033516516,0.8904337439265414,0.7799443963784917,0.5257274998331696,-0.40128702082334167,0.14649367136489463
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0673400673400673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.749497852005192,0.3333333333333333,0.0,21.21254901960783,0.6666666666666666,0.0,78.4759685607843,0.0,17.7927450968222,0.33235410546492494,0.3333333333333333,0.0,23.306666666666665,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,-9.031129284769241,-4.526583301864433,2.4593919704498277,-2.3043314510726964,-0.3937493697105569,-0.6559128101408473,0.9300901727635992,0.47831464639628235,2.3199826983769776,2.0300981755903833,-1.2508788368007915,1.855894634521393,-1.506076924579931,-0.8049526014460264,-0.37417906339679363,-1.7463113870799762,0.7529312992890264,2.4944897065484812,0.1886328315245093,0.3166182715487394,0.34894863999016174,1.306427913644904,-0.5434536560898019,0.8350735128982576,-1.4714917796423344,-1.4790109866368772,-0.2648287582479728,0.2594729680006885,-0.020038115405864216
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29535493827160486,0.29535493827160486,0.0,0.8333333333333333,0.0,0.0,0.09259259259259259,0.5907098765432099,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,14.08367544086145,1.0,0.0,26.684705882352915,0.0,0.0,101.24715722862742,0.3333333333333333,1.9176178689155998,0.7069840590083668,0.7083333333333334,0.16666666666666666,37.36333333333333,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.0,0.0,0.0,-11.333128536154113,-8.203113995290288,-0.3144122096546678,-0.6280748305666718,2.515809576925547,2.066985712447017,-5.153838158586982,-0.20365457759320205,-3.5481015564846086,1.670139305759196,0.2693841058922418,0.23910469045262175,-2.104094553551584,-0.23262443771751962,0.028447663193297414,0.9278283014558562,0.6803429160712904,2.0589718682420783,-0.9961992707483948,0.6496203596806487,-0.17002300776455698,1.8858561352241021,-1.3274414106362564,1.7382268292336993,0.060975519340570244,-1.6283365260281133,0.04236003491611962,-0.05744651689499081,0.10466075560660713
0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.79514178188604,0.0,0.3333333333333333,19.73333333333333,0.0,0.3333333333333333,72.27937467999999,0.0,26.477880821781497,0.24926557909869368,0.25,0.0,19.176666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.535386215015331,2.74785741424405,-3.595923575285155,-1.2910518392098176,1.1474058743659685,-2.250661878382191,2.1720461684499273,-0.21374293282923584,0.8544678874900009,0.7554511217704682,-2.9873278233557183,-2.2671785126493686,-1.3695276226872692,-0.567038868337297,1.3351649005814559,-0.4795645833932214,1.3447115627618038,0.4897994645132844,0.13105218035382435,-1.005416781674865,-0.6742399228921793,0.2984746661062137,-0.7272919414339867,0.01824745612606567,-0.09185810084216542,1.6433114398011999,-0.7236663721167024,-0.0903784283642992,-0.39967263261419395
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6877425044091707,1.6877425044091707,0.0,0.0,0.0,0.0,0.0,3.375485008818343,0.0,0.0,1.9047619047619047,0.0,0.0,0.0,20.691744545337805,0.9523809523809523,0.0,38.43174603174604,0.0,0.0,149.15635787195765,1.9047619047619047,12.252675118660472,1.677820801922094,1.6785714285714286,0.9523809523809523,74.03190476190474,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,-8.024525066702992,-7.541216380512233,-0.8692498173842491,-1.9478094828576704,-0.8307412093572174,5.794714582025832,-3.5998558959080342,3.156569520988795,-0.8422690631968189,1.9427101637611441,0.7388719822597504,-3.0749845880622697,0.7338022751814116,-1.305721213239359,-1.948060916723512,3.881027269379382,-1.8695488403648157,1.2267086360938535,1.0935890170164073,-4.386893248098838,0.6918260143434439,-0.19413870967116617,1.5137244136687131,0.5189673142178469,-0.21443482778792453,0.037166792062445185,0.44016512698093335,-0.8038488673374022,-0.19377152366423503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0227272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79514178188604,0.0,0.0,19.76,0.5,0.0,72.3329734,0.0,26.53069002764445,0.2492655790986937,0.25,0.0,20.23,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,-6.265145515004173,0.02098693540532568,-1.2644222733414143,-1.653703366575304,-0.8521123907833934,0.016175704037195055,3.383993953612122,1.405052937594366,4.566305030675407,0.947119589540477,-3.0340466252652862,0.1819652624893895,-1.8607160062605694,-0.5445724044443652,0.6604038719201526,-1.3763425177429667,1.340853939183691,1.7227176769735433,0.15189686304399969,-0.5741514263891587,-0.1611364352963806,0.6930008995972671,-0.21154054100130004,-0.11807088226723257,-1.314289908764365,0.2820882670697152,-0.7122710948405984,0.004011597958574864,-0.51280066696892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.13043478260869565,0.0,0.0,0.0,0.8695652173913043,0.0,0.0,0.0966183574879227,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,12.271082955722477,0.8695652173913043,0.0,23.225780051150867,0.0,0.0,86.95817484552427,0.0,5.090588519259222,0.4660182565758187,0.4673913043478261,0.0,27.843913043478263,0.8695652173913043,0.0,0.0,0.0,0.0,0.0,0.8695652173913043,0.8695652173913043,0.0,0.0,0.0,-11.027565755703767,-7.536946298023558,-0.16513173344002186,0.14055786420131933,2.5368358106272453,0.18569830460359057,-5.513796900974765,-0.15092697828777366,-3.3597315945940003,0.7656647452009947,0.1801046061951466,1.1362690332615593,-2.214174140179303,-0.14246921880291197,0.23949716788981082,-0.028752196257935632,0.94383217346762,1.708774981954585,-1.343304597916821,1.4740332732330284,-0.18317379572680548,2.2169569506134157,-1.4515204064910896,1.8350118132044098,0.2682387919758008,-1.5534278988319592,0.009366411907077151,0.0012259154656436679,0.2431409974463658
0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.0,0.9090909090909092,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.9090909090909092,9.806073595437054,0.0,0.9090909090909092,19.788142292490118,0.0,0.9090909090909092,72.6470000798419,0.0,26.059686990715964,0.2492655790986937,0.25,0.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.433409705495407,2.4092466545958136,1.017366887880185,-3.520811096088791,2.276687882315459,-9.217644734063878,1.183597242142055,-3.295925041267315,-3.927133726853032,2.6898795084831257,-0.9626843002754621,-2.603491471708125,1.1492386018797711,-1.8041029666430561,-0.10029689529297281,-1.4192876556233829,-0.10887351911317525,-0.05150298890511455,1.5635964391470383,-1.3571973924314567,-0.15762842338751246,-0.11565816000166682,-0.8946425579127885,1.025306034829552,0.3288023945663242,1.4080649676068837,-0.23294650644106213,0.3564918382331519,0.6230961494455124
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073327612615106405,0.0073327612615106405,0.0,0.0,0.0,0.0,0.07665478525161934,0.007332761261510647,0.0,0.0,0.0034877927254608867,0.0,0.996512207274539,0.0,11.287840315862136,0.0,0.0,22.21393498822495,0.0,0.0,82.79427963386686,0.0034877927254608867,6.536302228245948,0.49897350638356025,0.5004359740906825,0.0,18.48385650224215,0.996512207274539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1793749346387,-5.64667809405163,5.179089478933755,-1.4829551260018685,-0.6342422858085904,2.630436276623379,5.502925900356912,-2.4203449298716224,6.372703808997964,0.31200127933904465,1.8055956562269688,2.6810094863846032,3.038573564163975,-1.936829467256864,-3.7785219512133263,1.479757447744435,3.2231453923892768,-2.570633694867272,0.21008099642933137,-0.3762164612107913,-0.6626267586058271,4.2013265537198015,-1.0121586534576796,-0.656590414309477,3.457913662181227,-0.05982013115946048,0.5775304234219246,-0.5123988596738936,0.5687810612598455
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1375406715126342,0.1375406715126342,0.0,0.9345794392523366,0.0,0.0,0.08496176728971963,0.1375406715126343,0.0,0.0,0.06542056074766356,0.0,0.0,0.0,11.79223524288521,0.9345794392523366,0.0,21.859094176851183,0.0,0.0,81.05217712358959,0.06542056074766356,15.057674845787451,0.5068282872595263,0.508177570093458,0.0,29.187850467289724,0.9345794392523366,0.0,0.0,0.0,0.0,0.0,0.9345794392523366,0.9345794392523366,0.0,0.0,0.0,-10.746455349120616,-7.79996963661174,6.68277000176191,-0.9291767909593878,-0.8332297186906752,1.3671741803105555,2.778207298185022,-0.2217179199971483,2.8598871256117078,-0.06824076967341125,-0.3423625535237864,1.8167986015006035,1.489507562506692,0.1499136806920472,-1.049528221395378,0.3211665042723591,-0.4019521196125796,-0.4106566669719442,1.0114442227616887,0.45603766778874427,1.5192479551524023,-1.5836235056178467,-1.553646550278088,-0.524795294728126,0.19895529835147888,0.1788072152190538,0.8892601199052902,-0.11369236096425353,-0.5912538653589684
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16410774410774412,0.16410774410774412,0.0,0.0,0.0,0.0,0.0,0.3282154881818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,12.533236324284971,0.0,0.0,24.785332314744053,0.0,0.0,93.50734161293609,0.18181818181818182,6.294306545173291,0.5669117260763411,0.5681818181818182,0.0,28.50909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9301692784109463,-2.3116502472468974,-8.903054205661654,1.3043666163540344,3.6453190364836434,-0.9964316002585598,2.130753892727147,-1.0827745555384098,0.20001970840175112,-1.035925872374705,0.22270440204096215,0.9533958915529124,0.034800595713926796,0.8325194153391987,-0.3080182590516044,-0.2976960309417938,-1.519393109099727,-0.5880316794594338,0.15878151406366178,0.5061052281521455,0.3090571163927305,-0.05190454385140156,0.09482357263967345,0.09319573194804096,-0.7971391918151043,-0.4702155864032947,0.11779149296596922,0.5135289721215573,0.3394269161082158
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16410774410774412,0.16410774410774412,0.0,0.0,0.0,0.0,0.0,0.3282154881818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,10.660809080848692,0.0,0.0,22.458963031853056,0.0,0.0,83.70751403906073,0.18181818181818182,17.968527677766,0.3403066541684377,0.34090909090909094,0.0,20.11818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0078512939960613,-1.390566226778628,-6.285474470022479,0.012891137380756309,0.4763048457825355,-1.6786016200513596,0.7116572646775271,3.0121017932399057,2.8226204082158817,-0.15846559173707112,-2.7107230501459085,0.5040226233787748,-2.7103635145466587,-0.5240330200974701,1.0363193770085735,-0.41636327891847746,1.5788168151114192,0.8712120475889277,-0.4067432724973514,-0.10418701674304962,-1.5676052086229741,1.2081266089096727,0.5456392906217913,0.5462313890322306,-0.6645244445895345,2.0587545868250015,-1.3045835642258006,-0.055501842177817756,0.7010340577393573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656971677559915,0.8656971677559915,0.0,0.0,0.0,0.0,0.0,0.8656971677559923,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,11.876504880574094,0.0,0.0,18.92824822236586,0.0,0.0,67.75846098577894,0.4117647058823529,32.19574761892165,0.5507542646473201,0.551470588235294,0.0,21.27647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8230374933030538,8.87089763354407,7.834831631804288,7.619104626674535,3.7069090131299385,4.770917799636888,2.882436569485561,3.5669885864652193,-4.190456529402105,-4.382711266301486,-0.4327355445214653,1.1380229969452786,-0.819475154525603,-1.8274596386808348,-0.7894816879173905,-2.2449178627464597,-2.1121563938254098,-1.3085629142932682,2.086961002783018,-0.5070326530673261,-1.1442494019369607,1.1916206134057725,-1.409344697237818,-1.2493834409527464,-1.6412548743474038,-0.08701942142630531,0.577440956266402,-0.16883101245595064,-0.8051827559642897
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,9.728757653550293,0.0,0.0,17.241666666666667,0.0,0.0,61.425922194444446,0.0,38.28810705855053,0.24926557909869373,0.25,0.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.794353998012624,-2.5462930517894584,0.030316852992992114,3.1643209319463246,-1.7254122753396548,-6.562123390105412,-5.7014398997330344,4.585619171803443,1.3572126920443446,-4.473022347125314,0.24389053955172385,2.337731226341068,0.8294480052737374,-0.9930733196411955,-1.0488015329413276,-2.0715203804623847,-0.7725609767149777,-1.550413744143828,-0.7481716820801708,-0.03533593437219416,0.8666325452735286,1.5356500119097667,1.5097709510573962,0.8335907880648747,1.1892042108001384,1.0960423369381107,0.32733755287369054,-0.6153914942585939,0.7082951272868983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814197530864197,1.1814197530864197,0.0,0.33333333333333337,0.0,0.0,0.03333333333333333,2.36283950617284,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,18.197276488663164,1.0,0.0,33.980000000000004,0.0,0.0,130.97262594,1.3333333333333335,9.978383875559274,1.3323427614413053,1.3333333333333335,0.6666666666666667,61.07333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333337,0.0,0.0,0.0,-9.513853738615031,-8.375290234518973,1.3105604810295373,-2.026760860917203,-1.1386750643977688,4.580851940771021,-1.6506132548196928,1.8986229639530499,0.7065059740137717,1.4893733810126002,0.34887663548346876,-1.6530050685480635,1.1228728544442887,-0.769294224719301,-1.7111445137992423,2.6850790761548873,-1.4526632220055238,0.7997053154140968,1.1088419740313886,-2.9887049715665888,1.0524569926196055,-0.6710027540370268,0.6111983971777943,0.2777652857776027,-0.0423185052728362,0.09141450505879663,0.5716418105483253,-0.5688912608843836,-0.3913194083138981
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814197530864197,1.1814197530864197,0.0,0.0,0.0,0.0,0.0,2.36283950617284,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,18.1323556888765,0.6666666666666667,0.0,34.15619047619047,0.0,0.0,131.84044557650793,1.3333333333333335,9.978383875559274,1.3323427614413053,1.3333333333333335,0.6666666666666667,60.019999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,-6.396651527928371,-6.24919770687337,-3.9807304156579173,-1.0439443171476164,0.6750021557832366,4.001464104537506,-1.6566046801825465,1.6871905760160764,-0.4139555973291057,0.9944815381722963,0.5513956530554108,-1.8859041549838236,0.7505555556461245,-0.5891900969928219,-1.5513618427677078,2.4582959276215646,-1.9122176427329851,0.6386644627614121,0.7841903374212552,-2.921502427658693,0.5344736274284083,-0.1516806046697197,1.1314946437351807,0.4387615832392843,-0.4894811952237795,-0.1595579237846187,0.22484384278965736,-0.35146211906486635,-0.0694951275897984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8627287581699348,1.8627287581699348,0.0,0.0,0.0,0.0,0.0,1.8627287581699334,0.0,0.0,1.0,0.0,0.0,0.0,16.67002616806639,0.0,0.0,24.461538461538446,0.0,0.0,90.33820929864265,1.0,20.054326027462185,0.771985513667464,0.7720588235294118,0.0,35.34117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1905356623064434,-1.0786667065663762,4.5557440333695265,10.105782914290929,3.721090740909964,2.6917462830497567,-1.9247558332514105,-2.1348331829476948,-4.201990808072852,1.9551492064101834,-4.202016519595801,1.7600399089645469,0.5153430690171606,-1.6412386059965227,-2.176226892173962,-0.03415901701020191,-0.33844889096205555,-0.2793930054450546,1.1708548146159645,1.504500062491437,-1.9707058438721612,0.6005379819208966,0.6696767687036341,-2.689490982146337,-2.2758693631566724,0.35295323455903876,1.5567482983680778,-0.9644532120818752,0.14628969777796957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16410774410774412,0.16410774410774412,0.0,0.9090909090909092,0.0,0.0,0.09090909090909091,0.3282154881818182,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,12.710293050975881,0.9090909090909092,0.0,24.3048128342246,0.0,0.0,91.14056078609629,0.18181818181818182,6.294306545173291,0.5669117260763411,0.5681818181818182,0.0,31.381818181818183,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.9090909090909092,0.0,0.0,0.0,-10.431629853010945,-8.110084413553087,5.527739148940508,-1.3760421393811986,-1.3010733821918268,0.5837170440146613,2.1470941437167395,-0.5061407702557577,3.255823993882319,0.313779153553401,-0.32962019133706233,1.588575218195895,1.050211410618011,0.3413263397215263,-0.7437891800466977,0.32080346505817975,-0.2660628707521042,-0.14882935404302058,1.044195068454939,0.3228255629487978,1.721739021459634,-1.4682376784895121,-1.3241661906986526,-0.3458850793110893,0.4223954171420107,0.2142546740787451,1.0636041323077916,-0.0794595964771272,-0.5382756676847834
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01787312064539787,0.01787312064539787,0.0,0.9900990099009901,0.0,0.0,0.11001100110011001,0.035746241287128715,0.0,0.0,0.019801980198019802,0.0,0.0,0.0,12.712237443606076,0.9900990099009901,0.0,24.258590564938817,0.0,0.0,91.31709166220148,0.019801980198019802,0.0,0.5059785467782636,0.5074257425742574,0.0,29.66930693069307,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,-11.77532416399171,-8.141840603449007,-0.16080345496139387,-0.29408532053146275,3.1855999401870174,1.1587486609373534,-5.399248968365968,-0.8610374921048397,-4.070824772929311,1.5761097618793347,0.18053437166195274,0.9480895278308068,-2.7190614509180295,-0.01070807967907279,0.46105320808573685,0.33976100995738784,1.2108351981232413,2.1925578399223107,-1.3992378807697476,1.6947195396149728,-0.327102390834446,2.2800218255902798,-1.9029183097957418,1.9450448025969693,0.1310194759169862,-1.9384754144581335,-0.003627769021084083,0.09207029938499162,0.18195881760076402
0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,9.800205544174988,0.0,0.9900990099009901,19.65016501650165,0.0,0.9900990099009901,72.03998277337733,0.0,26.694097007379483,0.2492655790986937,0.25,0.0,17.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.657782633623462,2.811837574216167,1.8246004641530436,-3.7887986131350835,2.451477159231821,-9.948435321216722,1.1871972884710844,-3.88042724470974,-4.614874258010387,2.942546040989553,-0.7391398912916122,-2.865727798393778,1.480259728010567,-1.9136009119720283,-0.19988907373318393,-1.4560753224010745,-0.2767365607370643,-0.14966398318778326,1.7589706949807167,-1.4560216223161166,0.017804915652540197,-0.2585072776589922,-1.0448146623091348,1.044908294106147,0.4444634223364487,1.3132248997831266,-0.07405779897522219,0.38748988634455794,0.6195896011070179
